GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AJWME001,NAME_M,AJWMM001
"G4700510","2014-2018",,,"Tennessee","47","Franklin County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Tennessee",41512,"Franklin County, Tennessee",0
"G4700530","2014-2018",,,"Tennessee","47","Gibson County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gibson County, Tennessee",49175,"Gibson County, Tennessee",0
"G4700550","2014-2018",,,"Tennessee","47","Giles County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giles County, Tennessee",29167,"Giles County, Tennessee",0
"G4700570","2014-2018",,,"Tennessee","47","Grainger County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grainger County, Tennessee",23013,"Grainger County, Tennessee",0
"G4700590","2014-2018",,,"Tennessee","47","Greene County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Tennessee",68669,"Greene County, Tennessee",0
"G4700610","2014-2018",,,"Tennessee","47","Grundy County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grundy County, Tennessee",13331,"Grundy County, Tennessee",0
"G4700630","2014-2018",,,"Tennessee","47","Hamblen County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamblen County, Tennessee",63740,"Hamblen County, Tennessee",0
"G4700650","2014-2018",,,"Tennessee","47","Hamilton County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Tennessee",357546,"Hamilton County, Tennessee",0
"G4700670","2014-2018",,,"Tennessee","47","Hancock County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, Tennessee",6585,"Hancock County, Tennessee",0
"G4700690","2014-2018",,,"Tennessee","47","Hardeman County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardeman County, Tennessee",25562,"Hardeman County, Tennessee",0
"G4700710","2014-2018",,,"Tennessee","47","Hardin County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Tennessee",25771,"Hardin County, Tennessee",0
"G4700730","2014-2018",,,"Tennessee","47","Hawkins County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hawkins County, Tennessee",56402,"Hawkins County, Tennessee",0
"G4700750","2014-2018",,,"Tennessee","47","Haywood County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Haywood County, Tennessee",17779,"Haywood County, Tennessee",0
"G4700770","2014-2018",,,"Tennessee","47","Henderson County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, Tennessee",27859,"Henderson County, Tennessee",0
"G4700790","2014-2018",,,"Tennessee","47","Henry County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Tennessee",32279,"Henry County, Tennessee",0
"G4700810","2014-2018",,,"Tennessee","47","Hickman County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hickman County, Tennessee",24678,"Hickman County, Tennessee",0
"G4700830","2014-2018",,,"Tennessee","47","Houston County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston County, Tennessee",8176,"Houston County, Tennessee",0
"G4700850","2014-2018",,,"Tennessee","47","Humphreys County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humphreys County, Tennessee",18318,"Humphreys County, Tennessee",0
"G4700870","2014-2018",,,"Tennessee","47","Jackson County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Tennessee",11615,"Jackson County, Tennessee",0
"G4700890","2014-2018",,,"Tennessee","47","Jefferson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Tennessee",53247,"Jefferson County, Tennessee",0
"G4700910","2014-2018",,,"Tennessee","47","Johnson County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Tennessee",17789,"Johnson County, Tennessee",0
"G4700930","2014-2018",,,"Tennessee","47","Knox County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Tennessee",456185,"Knox County, Tennessee",0
"G4700950","2014-2018",,,"Tennessee","47","Lake County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Tennessee",7526,"Lake County, Tennessee",0
"G4700970","2014-2018",,,"Tennessee","47","Lauderdale County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lauderdale County, Tennessee",26297,"Lauderdale County, Tennessee",0
"G4700990","2014-2018",,,"Tennessee","47","Lawrence County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Tennessee",42937,"Lawrence County, Tennessee",0
"G4701010","2014-2018",,,"Tennessee","47","Lewis County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Tennessee",11956,"Lewis County, Tennessee",0
"G4701030","2014-2018",,,"Tennessee","47","Lincoln County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Tennessee",33711,"Lincoln County, Tennessee",0
"G4701050","2014-2018",,,"Tennessee","47","Loudon County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loudon County, Tennessee",51610,"Loudon County, Tennessee",0
"G4701070","2014-2018",,,"Tennessee","47","McMinn County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McMinn County, Tennessee",52773,"McMinn County, Tennessee",0
"G4701090","2014-2018",,,"Tennessee","47","McNairy County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McNairy County, Tennessee",25903,"McNairy County, Tennessee",0
"G4701110","2014-2018",,,"Tennessee","47","Macon County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, Tennessee",23487,"Macon County, Tennessee",0
"G4701130","2014-2018",,,"Tennessee","47","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Tennessee",97682,"Madison County, Tennessee",0
"G4701150","2014-2018",,,"Tennessee","47","Marion County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Tennessee",28417,"Marion County, Tennessee",0
"G4701170","2014-2018",,,"Tennessee","47","Marshall County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Tennessee",32269,"Marshall County, Tennessee",0
"G4701190","2014-2018",,,"Tennessee","47","Maury County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maury County, Tennessee",89776,"Maury County, Tennessee",0
"G4701210","2014-2018",,,"Tennessee","47","Meigs County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meigs County, Tennessee",11962,"Meigs County, Tennessee",0
"G4701230","2014-2018",,,"Tennessee","47","Monroe County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Tennessee",45876,"Monroe County, Tennessee",0
"G4701250","2014-2018",,,"Tennessee","47","Montgomery County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Tennessee",196387,"Montgomery County, Tennessee",0
"G4701270","2014-2018",,,"Tennessee","47","Moore County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore County, Tennessee",6322,"Moore County, Tennessee",0
"G4701290","2014-2018",,,"Tennessee","47","Morgan County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Tennessee",21596,"Morgan County, Tennessee",0
"G4701310","2014-2018",,,"Tennessee","47","Obion County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obion County, Tennessee",30520,"Obion County, Tennessee",0
"G4701330","2014-2018",,,"Tennessee","47","Overton County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Overton County, Tennessee",22004,"Overton County, Tennessee",0
"G4701350","2014-2018",,,"Tennessee","47","Perry County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Tennessee",7912,"Perry County, Tennessee",0
"G4701370","2014-2018",,,"Tennessee","47","Pickett County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pickett County, Tennessee",5088,"Pickett County, Tennessee",0
"G4701390","2014-2018",,,"Tennessee","47","Polk County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Tennessee",16782,"Polk County, Tennessee",0
"G4701410","2014-2018",,,"Tennessee","47","Putnam County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Tennessee",76440,"Putnam County, Tennessee",0
"G4701430","2014-2018",,,"Tennessee","47","Rhea County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhea County, Tennessee",32628,"Rhea County, Tennessee",0
"G4701450","2014-2018",,,"Tennessee","47","Roane County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roane County, Tennessee",52897,"Roane County, Tennessee",0
"G4701470","2014-2018",,,"Tennessee","47","Robertson County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robertson County, Tennessee",69344,"Robertson County, Tennessee",0
"G4701490","2014-2018",,,"Tennessee","47","Rutherford County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutherford County, Tennessee",307128,"Rutherford County, Tennessee",0
"G4701510","2014-2018",,,"Tennessee","47","Scott County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Tennessee",21954,"Scott County, Tennessee",0
"G4701530","2014-2018",,,"Tennessee","47","Sequatchie County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequatchie County, Tennessee",14730,"Sequatchie County, Tennessee",0
"G4701550","2014-2018",,,"Tennessee","47","Sevier County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Tennessee",96287,"Sevier County, Tennessee",0
"G4701570","2014-2018",,,"Tennessee","47","Shelby County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Tennessee",937005,"Shelby County, Tennessee",0
"G4701590","2014-2018",,,"Tennessee","47","Smith County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Tennessee",19458,"Smith County, Tennessee",0
"G4701610","2014-2018",,,"Tennessee","47","Stewart County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stewart County, Tennessee",13301,"Stewart County, Tennessee",0
"G4701630","2014-2018",,,"Tennessee","47","Sullivan County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, Tennessee",156734,"Sullivan County, Tennessee",0
"G4701650","2014-2018",,,"Tennessee","47","Sumner County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sumner County, Tennessee",179473,"Sumner County, Tennessee",0
"G4701670","2014-2018",,,"Tennessee","47","Tipton County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tipton County, Tennessee",61446,"Tipton County, Tennessee",0
"G4701690","2014-2018",,,"Tennessee","47","Trousdale County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trousdale County, Tennessee",9573,"Trousdale County, Tennessee",0
"G4701710","2014-2018",,,"Tennessee","47","Unicoi County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unicoi County, Tennessee",17780,"Unicoi County, Tennessee",0
"G4701730","2014-2018",,,"Tennessee","47","Union County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Tennessee",19293,"Union County, Tennessee",0
"G4701750","2014-2018",,,"Tennessee","47","Van Buren County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Buren County, Tennessee",5704,"Van Buren County, Tennessee",0
"G4701770","2014-2018",,,"Tennessee","47","Warren County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Tennessee",40454,"Warren County, Tennessee",0
"G4701790","2014-2018",,,"Tennessee","47","Washington County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Tennessee",127055,"Washington County, Tennessee",0
"G4701810","2014-2018",,,"Tennessee","47","Wayne County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Tennessee",16649,"Wayne County, Tennessee",0
"G4701830","2014-2018",,,"Tennessee","47","Weakley County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weakley County, Tennessee",33626,"Weakley County, Tennessee",0
"G4701850","2014-2018",,,"Tennessee","47","White County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"White County, Tennessee",26580,"White County, Tennessee",0
"G4701870","2014-2018",,,"Tennessee","47","Williamson County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamson County, Tennessee",218648,"Williamson County, Tennessee",0
"G4701890","2014-2018",,,"Tennessee","47","Wilson County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, Tennessee",132663,"Wilson County, Tennessee",0
"G4800010","2014-2018",,,"Texas","48","Anderson County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Texas",57863,"Anderson County, Texas",0
"G4800030","2014-2018",,,"Texas","48","Andrews County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrews County, Texas",17818,"Andrews County, Texas",0
"G4800050","2014-2018",,,"Texas","48","Angelina County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Angelina County, Texas",87607,"Angelina County, Texas",0
"G4800070","2014-2018",,,"Texas","48","Aransas County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aransas County, Texas",24763,"Aransas County, Texas",0
"G4800090","2014-2018",,,"Texas","48","Archer County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Archer County, Texas",8789,"Archer County, Texas",0
"G4800110","2014-2018",,,"Texas","48","Armstrong County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Armstrong County, Texas",1916,"Armstrong County, Texas",125
"G4800130","2014-2018",,,"Texas","48","Atascosa County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atascosa County, Texas",48828,"Atascosa County, Texas",0
"G4800150","2014-2018",,,"Texas","48","Austin County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Austin County, Texas",29565,"Austin County, Texas",0
"G4800170","2014-2018",,,"Texas","48","Bailey County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bailey County, Texas",7092,"Bailey County, Texas",0
"G4800190","2014-2018",,,"Texas","48","Bandera County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandera County, Texas",21763,"Bandera County, Texas",0
"G4800210","2014-2018",,,"Texas","48","Bastrop County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bastrop County, Texas",82577,"Bastrop County, Texas",0
"G4800230","2014-2018",,,"Texas","48","Baylor County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baylor County, Texas",3591,"Baylor County, Texas",0
"G4800250","2014-2018",,,"Texas","48","Bee County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bee County, Texas",32691,"Bee County, Texas",0
"G4800270","2014-2018",,,"Texas","48","Bell County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bell County, Texas",342236,"Bell County, Texas",0
"G4800290","2014-2018",,,"Texas","48","Bexar County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bexar County, Texas",1925865,"Bexar County, Texas",0
"G4800310","2014-2018",,,"Texas","48","Blanco County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blanco County, Texas",11279,"Blanco County, Texas",0
"G4800330","2014-2018",,,"Texas","48","Borden County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Borden County, Texas",665,"Borden County, Texas",119
"G4800350","2014-2018",,,"Texas","48","Bosque County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bosque County, Texas",18122,"Bosque County, Texas",0
"G4800370","2014-2018",,,"Texas","48","Bowie County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bowie County, Texas",93858,"Bowie County, Texas",0
"G4800390","2014-2018",,,"Texas","48","Brazoria County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazoria County, Texas",353999,"Brazoria County, Texas",0
"G4800410","2014-2018",,,"Texas","48","Brazos County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazos County, Texas",219193,"Brazos County, Texas",0
"G4800430","2014-2018",,,"Texas","48","Brewster County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brewster County, Texas",9216,"Brewster County, Texas",0
"G4800450","2014-2018",,,"Texas","48","Briscoe County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Briscoe County, Texas",1546,"Briscoe County, Texas",128
"G4800470","2014-2018",,,"Texas","48","Brooks County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brooks County, Texas",7180,"Brooks County, Texas",0
"G4800490","2014-2018",,,"Texas","48","Brown County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Texas",37834,"Brown County, Texas",0
"G4800510","2014-2018",,,"Texas","48","Burleson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burleson County, Texas",17863,"Burleson County, Texas",0
"G4800530","2014-2018",,,"Texas","48","Burnet County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burnet County, Texas",45750,"Burnet County, Texas",0
"G4800550","2014-2018",,,"Texas","48","Caldwell County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, Texas",41401,"Caldwell County, Texas",0
"G4800570","2014-2018",,,"Texas","48","Calhoun County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calhoun County, Texas",21807,"Calhoun County, Texas",0
"G4800590","2014-2018",,,"Texas","48","Callahan County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Callahan County, Texas",13770,"Callahan County, Texas",0
"G4800610","2014-2018",,,"Texas","48","Cameron County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cameron County, Texas",421750,"Cameron County, Texas",0
"G4800630","2014-2018",,,"Texas","48","Camp County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camp County, Texas",12813,"Camp County, Texas",0
"G4800650","2014-2018",,,"Texas","48","Carson County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carson County, Texas",6032,"Carson County, Texas",0
"G4800670","2014-2018",,,"Texas","48","Cass County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Texas",30087,"Cass County, Texas",0
"G4800690","2014-2018",,,"Texas","48","Castro County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Castro County, Texas",7787,"Castro County, Texas",0
"G4800710","2014-2018",,,"Texas","48","Chambers County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chambers County, Texas",40292,"Chambers County, Texas",0
"G4800730","2014-2018",,,"Texas","48","Cherokee County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, Texas",51903,"Cherokee County, Texas",0
"G4800750","2014-2018",,,"Texas","48","Childress County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Childress County, Texas",7226,"Childress County, Texas",0
"G4800770","2014-2018",,,"Texas","48","Clay County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Texas",10387,"Clay County, Texas",0
"G4800790","2014-2018",,,"Texas","48","Cochran County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cochran County, Texas",2904,"Cochran County, Texas",0
"G4800810","2014-2018",,,"Texas","48","Coke County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coke County, Texas",3275,"Coke County, Texas",0
"G4800830","2014-2018",,,"Texas","48","Coleman County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coleman County, Texas",8391,"Coleman County, Texas",0
"G4800850","2014-2018",,,"Texas","48","Collin County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Collin County, Texas",944350,"Collin County, Texas",0
"G4800870","2014-2018",,,"Texas","48","Collingsworth County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Collingsworth County, Texas",2996,"Collingsworth County, Texas",0
"G4800890","2014-2018",,,"Texas","48","Colorado County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado County, Texas",21022,"Colorado County, Texas",0
"G4800910","2014-2018",,,"Texas","48","Comal County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comal County, Texas",135097,"Comal County, Texas",0
"G4800930","2014-2018",,,"Texas","48","Comanche County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comanche County, Texas",13495,"Comanche County, Texas",0
"G4800950","2014-2018",,,"Texas","48","Concho County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concho County, Texas",4233,"Concho County, Texas",0
"G4800970","2014-2018",,,"Texas","48","Cooke County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cooke County, Texas",39571,"Cooke County, Texas",0
"G4800990","2014-2018",,,"Texas","48","Coryell County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coryell County, Texas",75389,"Coryell County, Texas",0
"G4801010","2014-2018",,,"Texas","48","Cottle County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cottle County, Texas",1623,"Cottle County, Texas",188
"G4801030","2014-2018",,,"Texas","48","Crane County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crane County, Texas",4839,"Crane County, Texas",0
"G4801050","2014-2018",,,"Texas","48","Crockett County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crockett County, Texas",3633,"Crockett County, Texas",186
"G4801070","2014-2018",,,"Texas","48","Crosby County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crosby County, Texas",5861,"Crosby County, Texas",0
"G4801090","2014-2018",,,"Texas","48","Culberson County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Culberson County, Texas",2241,"Culberson County, Texas",0
"G4801110","2014-2018",,,"Texas","48","Dallam County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallam County, Texas",7243,"Dallam County, Texas",0
"G4801130","2014-2018",,,"Texas","48","Dallas County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallas County, Texas",2586552,"Dallas County, Texas",0
"G4801150","2014-2018",,,"Texas","48","Dawson County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawson County, Texas",12964,"Dawson County, Texas",0
"G4801170","2014-2018",,,"Texas","48","Deaf Smith County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deaf Smith County, Texas",18899,"Deaf Smith County, Texas",0
"G4801190","2014-2018",,,"Texas","48","Delta County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delta County, Texas",5215,"Delta County, Texas",0
"G4801210","2014-2018",,,"Texas","48","Denton County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denton County, Texas",807047,"Denton County, Texas",0
"G4801230","2014-2018",,,"Texas","48","DeWitt County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DeWitt County, Texas",20435,"DeWitt County, Texas",0
"G4801250","2014-2018",,,"Texas","48","Dickens County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickens County, Texas",2216,"Dickens County, Texas",0
